Sort_Code,Survey Year,Year4,ID,GID_Compatible_ID,State Code,Type Code,Name,Hous & Com-Total Exp,Hous & Com-Total IG,Hous & Com-Direct Exp,Hous & Com-Cur Oper (E50),Hous & Com-Cap Outlay,Libraries-Total Expend,Libraries-Total IG Exp,Libraries-Direct Exp,Libraries-Current Oper (E52),Libraries-Cap Outlay,Total Nat Res-Tot Exp,Total Nat Res-Tot IG,Total Nat Res-Dir Exp,Total Nat Res-Cur Oper,Total Nat Res-Cap Out,Agriculture-Total Exp,Agriculture-Tot IG Exp,Agriculture-Direct Exp,Agriculture-Cur Oper (E54),Agriculture-Cap Outlay,Fish & Game-Total Exp,Fish & Game-Tot IG Exp,Fish & Game-Direct Exp,Fish & Game-Cur Oper (E55),Fish & Game-Cap Outlay,Forestry-Total Expend,Forestry-Total IG Exp,Forestry-Direct Expend,Forestry-Current Oper (E56),Forestry-Cap Outlay,Soil & Water Resources-Total Expend,Nat Res NEC-Total Exp,Nat Res NEC-Tot IG Exp,Nat Res NEC-Direct Exp,Nat Res NEC-Cur Oper (E59),Nat Res NEC-Cap Outlay,Parks & Rec-Total Exp,Parks & Rec-Tot IG Exp,Parks & Rec-Direct Exp,Parks & Rec-Cur Oper (E61),Parks & Rec-Cap Outlay,Police Prot-Total Exp,Police Prot-Tot IG Exp,Police Prot-Direct Exp,Police Prot-Cur Oper (E62),Police Prot-Cap Outlay,Prot Insp-Total Exp,Prot Insp-Total IG Exp,Prot Insp-Direct Exp,Prot Insp-Current Oper (E66),Prot Insp-Cap Outlay,Public Welf-Total Exp,Public Welf-Tot IG Exp,Public Welf-Direct Exp,Public Welf-Cur Oper,Public Welf-Cash Asst,Public Welf-Cap Outlay,Welf-Categ-Total Exp,Welf-Categ-Tot Exp-Old Age Assistance,Welf-Categ-Tot Exp-Aid to Dep Children,Welf-Categ-Tot Exp-Aid to Blind,Welf-Categ-Tot Exp-Aid to Disabled,Welf-Categ-Tot IG Exp,Welf-Categ-Tot IG Exp-Old Age Assistance,Welf-Categ-Tot IG Exp-Aid to Dep Children,Welf-Categ-Tot IG Exp-Aid to Blind,Welf-Categ-Tot IG Exp-Aid to Disabled,Welf-Categ-Cash Assist (E67),Welf-Categ-Cash Assist-Old Age Assistance,Welf-Categ-Cash Assist-Aid to Dep Children,Welf-Categ-Cash Assist-Aid to Blind,Welf-Categ-Cash Assist-Aid to Disabled,Welf-Categ-IG To Fed (S67),Welf-Cash-Total Exp,Welf-Cash-Tot IG Exp,Welf-Cash-Cash Assist (E68),Total Vendor Payments,Welf-Vend Pmts-Medical (E74),Welf-Vend Pmts-NEC (E75),Welf-State Share Medicare D-To Fed (E73),Welf-State Share Medicare D-To Fed (S74),Welf-Ins-Total Exp,Welf-Ins-Current Oper (E77),Welf-Ins-Cap Outlay,Welf-Public Assist NEC-Total Exp,Welf-Public Assist NEC-Total IG Exp,Welf-Public Assist NEC-Direct Exp,Welf-Administration,Welf-NEC-Total Expend,Welf-NEC-Total IG Exp,Welf-NEC-Direct Expend,Welf-NEC-Current Oper (E79),Welf-NEC-Cap Outlay,Sanitation-Tot Exp,Sanitation-Tot IG,Sanitation-Dir Exp,Sanitation-Cur Op,Sanitation-Cap Out,Sewerage-Total Expend,Sewerage-Total IG Exp,Sewerage-Direct Expend,Sewerage-Current Oper (E80),Sewerage-Cap Outlay,SW Mgmt-Total Expend,SW Mgmt-Tot IG Exp,SW Mgmt-Direct Expend,SW Mgmt-Current Oper (E81),SW Mgmt-Capital Outlay,Total Veterans Svs NEC,Veterans Bonus (E84),Vet Affairs-Total Exp,Vet Affairs-Cur Oper (E85),Vet Affairs-Cap Outlay,Water Trans-Total Exp,Water Trans-Tot IG,Water Trans-Other Than Cap Outlay,Water Trans-Direct Exp,Water Trans-Cur Oper (E87),Water Trans-Cap Outlay,Interest on Gen Debt (I89),Assist & Subsidies NEC,Defense-Total Exp,General NEC-Total Exp,General NEC-Tot IG Exp,General NEC-Direct Exp,General NEC-Cur Oper (E89),General NEC-Cap Outlay,General NEC-IG To Fed (S89),Liquor Stores-Tot Exp,Liquor Stores-Cur Oper (E90),Liquor Stores-Cap Out,Total Util-Total Exp,Total Util-Inter Exp,Total Util-Cur Oper,Total Util-Cap Outlay,Total Util-Construct,Total Util-Other Cap,Water Util-Total Exp,Water Util-Inter Exp (I91),Water Util-Cur Oper (E91),Water Util-Cap Outlay,Water Util-Construct (F91),Water Util-Other Cap (G91),Elec Util-Total Exp,Elec Util-Inter Exp (I92),Elec Util-Cur Oper (E92),Elec Util-Cap Outlay,Elec Util-Construct (F92),Elec Util-Other Cap (G92),Gas Util-Total Exp,Gas Util-Inter Exp (I93),Gas Util-Cur Oper (E93),Gas Util-Cap Outlay,Gas Util-Construct (F93),Gas Util-Other Cap (G93),Transit Util-Total Exp,Transit Util-Inter Exp (I94),Transit Util-Cur Oper (E94),Transit Util-Cap Outlay,Transit Util-Construct (F94),Transit Util-Other Cap (G94),Total Insurance Trust Expend,Emp Ret-Total Expend,Emp Ret-Benefit Paymts (X11),Emp Ret-Withdrawals (X12),Emp Ret-Other Paymts (X14),Unemp Comp-Total Exp,Unemp Comp-Ben Paymts (Y05),Unemp-Ext & Spec Pmts (Y06),Worker Comp-Total Exp,Worker Comp-Ben Paymts (Y14),Worker Comp-Other Pmts (Y15),Oth Ins Trust-Tot Exp,Oth Ins Trst-Ben Pmts (Y53),Oth Ins Trst-Oth Pmts (Y54)
10005.0,0,2000.0,04-2,04000000000000,4,2,AR STATE GOVT,13872,10104,3768,3677,91,8891,4936,3955,3901,54,204582,12465,192117,167951,24166,116560,648,115912,109138,6774,48705,157,48548,34880,13668,16034,49,15985,14497,1488,0,23283,11611,11672,9436,2236,78074,3555,74519,50089,24430,73341,210,73131,62660,10471,54533,0,54533,52702,1831,1986866,0,1986866,1942128,42546,2192,5400,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,37146,0,37146,1567864,1567527,337,0,0,0,0,0,0,0,0,0,376456,0,376456,374264,2192,22395,0,22395,20729,1666,10849,0,10849,9939,910,11546,0,11546,10790,756,3756,0,3756,3284,472,0,0,0,0,0,0,120631,0,0,296386,112455,183931,156915,27016,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622632,455426,451218,4208,0,156892,156881,11,10314,10314,10625,0,0,0
10006.0,0,2000.0,05-2,05000000000000,5,2,CA STATE GOVT,271319,126948,144371,144151,220,117224,95271,21953,21710,243,2292366,175473,2116893,1521024,595869,789862,35147,754715,744568,10147,240234,2740,237494,192860,44634,464844,133245,331599,293374,38225,0,797426,4341,793085,290222,502863,374415,88219,286196,250198,35998,1267990,216884,1051106,997883,53223,1382238,34366,1347872,1334434,13438,36467804,17957469,18510335,18498613,0,11722,9085899,0,0,0,0,9085899,0,0,0,0,0,0,0,0,0,2500986,0,0,0,16010995,15990720,20275,0,0,81523,79248,2275,0,0,0,0,11289387,8871570,2417817,2408370,9447,912398,64769,847629,842661,4968,133056,17158,115898,115275,623,779342,47611,731731,727386,4345,23425,0,23425,23213,212,0,0,0,0,0,0,2612945,0,0,7178058,1375327,5802731,5715227,87504,20455,0,0,0,114190,7690,106500,0,0,0,0,0,0,0,0,0,114190,7690,106500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15454329,10144302,9507536,636766,0,2410730,2409797,933,1007169,1007169,675353,1892128,1892128,141615
10033.0,0,2000.0,33-2,33000000000000,33,2,NY STATE GOVT,370067,194546,175521,169386,6135,123271,95154,28117,26695,1422,368998,2786,366212,317520,48692,109363,0,109363,94748,14615,37675,0,37675,36532,1143,26145,0,26145,24783,1362,0,195815,2786,193029,161457,31572,519724,25218,494506,321127,173379,474771,52884,421887,387783,34104,439320,0,439320,403201,36119,30718080,10020123,20697957,20638160,0,59797,7009565,0,0,0,0,7009565,0,0,0,0,0,0,0,0,0,626000,422317,422317,0,20040335,20040335,0,0,0,33823,32938,885,0,0,0,0,3212040,2588241,623799,564887,58912,373455,170057,203398,70092,133306,133684,113772,19912,19458,454,239771,56285,183486,50634,132852,7856,0,7856,7696,160,6366,0,5315,6366,5315,1051,3663143,0,0,3092502,282053,2810449,2715854,94595,0,0,0,0,6377761,595505,3095925,2686331,1185970,1500361,0,0,0,0,0,0,1644701,119443,1420238,105020,105020,0,0,0,0,0,0,0,4733060,476062,1675687,2581311,1080950,1500361,9929669,6838222,6746524,91698,0,1464733,1463982,751,1626714,1626714,474467,0,0,0
10034.0,0,2000.0,34-2,34000000000000,34,2,NC STATE GOVT,85829,33812,52017,51950,67,25660,14950,10710,9865,845,568173,9188,558985,496841,62144,308018,322,307696,282168,25528,80031,0,80031,54027,26004,47515,0,47515,41329,6186,0,132609,8866,123743,119317,4426,153330,1033,152297,105812,46485,363882,12993,350889,311814,39075,111847,0,111847,107464,4383,5826871,668806,5158065,4881862,272019,4184,148528,0,0,0,0,0,0,0,0,0,148528,0,0,0,0,0,123491,0,123491,4080241,4067246,12995,0,0,0,0,0,0,0,0,0,1474611,668806,805805,801621,4184,15515,267,15248,14731,517,494,102,392,382,10,15021,165,14856,14349,507,7159,0,7159,6801,358,23521,0,19672,23521,19672,3849,585449,0,0,1236034,253489,982545,898474,84071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373374,1936244,1804872,131372,0,437130,437076,54,0,0,0,0,0,0
10007.0,0,2000.0,06-2,06000000000000,6,2,CO STATE GOVT,60275,13090,47185,45819,1366,1330,0,1330,1217,113,189613,15438,174175,148126,26049,60800,0,60800,58133,2667,76016,1099,74917,54410,20507,0,0,0,0,0,0,52797,14339,38458,35583,2875,67588,8302,59286,36693,22593,79148,1976,77172,70056,7116,95885,18400,77485,75738,1747,2925313,714498,2210815,2193023,0,17792,117737,0,0,0,0,117737,0,0,0,0,0,0,0,0,0,12,0,0,0,1630858,1559609,71249,0,0,17466,17314,152,0,0,0,0,1159252,596761,562491,544851,17640,27960,2679,25281,20952,4329,0,0,0,0,0,27960,2679,25281,20952,4329,0,0,0,0,0,0,0,0,0,0,0,251262,0,0,986783,132500,854283,838224,16059,3472,0,0,0,10283,5315,4841,127,127,0,10283,5315,4841,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434172,1264240,1149861,114379,0,155229,155224,5,0,0,0,14703,14703,2702
10008.0,0,2000.0,07-2,07000000000000,7,2,CT STATE GOVT,76213,21354,54859,54842,17,21444,6667,14777,14527,250,101526,270,101256,92175,9081,19006,270,18736,17229,1507,13942,0,13942,13847,95,9272,0,9272,9264,8,0,59306,0,59306,51835,7471,93919,52748,41171,14650,26521,140110,104,140006,135386,4620,121747,0,121747,119703,2044,3235262,214957,3020305,2633787,381781,4737,380057,0,0,0,0,0,0,0,0,0,380057,0,0,0,0,0,1724,0,1724,2251546,2221556,29990,0,0,28318,27224,1094,0,0,0,0,573617,214957,358660,355017,3643,171465,11,171454,167831,3623,225,8,217,196,21,171240,3,171237,167635,3602,0,0,0,0,0,1511,0,999,1511,999,512,1089071,0,0,1759403,337427,1421976,1320107,101869,0,0,0,0,205263,0,124053,81210,76547,4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205263,0,124053,81210,76547,4663,1661962,1225407,1204537,20870,0,336555,336555,0,100000,100000,7428,0,0,0
10013.0,0,2000.0,13-2,13000000000000,13,2,ID STATE GOVT,3916,0,3916,3632,284,4075,525,3550,3350,200,135412,96,135316,126311,9005,47738,0,47738,45837,1901,45274,0,45274,39997,5277,26982,37,26945,25781,1164,0,15418,59,15359,14696,663,24606,3228,21378,17019,4359,38770,1441,37329,33859,3470,34480,0,34480,32922,1558,761531,0,761531,705164,54048,2319,54048,0,0,0,0,0,0,0,0,0,54048,0,0,0,0,0,0,0,0,562740,562740,0,0,0,14882,14655,227,0,0,0,0,129861,0,129861,127769,2092,30499,4422,26077,24742,1335,30481,4422,26059,24724,1335,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,124835,0,0,97685,15709,81976,74230,7746,0,42316,42316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411553,246595,246595,0,0,94268,94253,15,70690,70690,64844,0,0,0
10014.0,0,2000.0,14-2,14000000000000,14,2,IL STATE GOVT,98818,46039,52779,52638,141,70152,50452,19700,18393,1307,403419,28603,374816,302067,72749,193632,0,193632,173189,20443,52476,68,52408,49128,3280,6703,0,6703,6470,233,0,150608,28535,122073,73280,48793,280448,139466,140982,108982,32000,372218,36500,335718,307676,28042,187189,11951,175238,170690,4548,9775188,1309300,8465888,7834174,615044,16670,1806393,0,0,0,0,1195316,0,0,0,0,611077,0,0,0,0,0,6311,2344,3967,5258248,5008770,249478,0,0,48273,47728,545,0,0,0,0,2655963,111640,2544323,2528198,16125,222977,163680,59297,56996,2301,185350,160669,24681,24301,380,37627,3011,34616,32695,1921,13630,104,13526,9370,4156,0,0,0,0,0,0,1825289,0,0,1612824,220954,1391870,1363090,28780,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4287571,3153593,3028660,124933,0,1123576,1123343,233,10402,10402,0,0,0,0
10331.0,94,1994.0,25-2,25000000000000,25,2,MS STATE GOVT,29166,26076,3090,3043,47,6610,3702,2908,2751,157,149779,1268,148511,133340,15171,89304,0,89304,80232,9072,23223,468,22755,18634,4121,25753,53,25700,24225,1475,0,11499,747,10752,10249,503,59293,31700,27593,25588,2005,42014,1033,40981,38578,2403,41163,62,41101,37811,3290,1593556,151124,1442432,1349561,90460,2411,235851,0,0,0,0,145391,0,0,0,0,90460,0,0,0,0,0,0,0,0,1104343,1104343,0,0,0,0,0,0,0,0,0,0,253362,5733,247629,245218,2411,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3852,0,3852,3849,3,3752,0,3752,3752,3752,0,119962,0,0,195789,32744,163045,156476,6569,0,103960,103960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515357,387375,350399,36976,0,127982,89724,38258,0,0,0,0,0,0
10332.0,94,1994.0,26-2,26000000000000,26,2,MO STATE GOVT,83293,35657,47636,47553,83,4451,2202,2249,2148,101,195628,7194,188434,167948,20486,71535,0,71535,69363,2172,26527,0,26527,18811,7716,15428,0,15428,11880,3548,0,82138,7194,74944,67894,7050,23115,0,23115,18902,4213,116245,25770,90475,78956,11519,58449,0,58449,56133,2316,2665909,17973,2647936,2303672,337307,6957,323304,0,0,0,0,0,0,0,0,0,323304,0,0,0,0,0,14003,0,14003,1923641,1897327,26314,0,0,14323,11849,2474,0,0,0,0,390638,17973,372665,368182,4483,53266,51180,2086,2032,54,52227,50840,1387,1333,54,1039,340,699,699,0,1501,0,1501,1455,46,286,286,286,0,0,0,392246,0,0,409963,244795,165168,160236,4932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959139,521667,472973,48694,0,418440,298922,119518,19032,19032,7312,0,0,0
10187.0,97,1997.0,34-2,34000000000000,34,2,NC STATE GOVT,96291,46853,49438,49412,26,20543,14931,5612,5400,212,407759,2215,405544,367046,38498,204779,481,204298,181665,22633,55669,27,55642,47079,8563,38667,0,38667,34431,4236,0,108644,1707,106937,103871,3066,91426,2508,88918,59378,29540,219378,17993,201385,179906,21479,96317,0,96317,92647,3670,4732991,523362,4209629,3817358,391447,824,296884,0,0,0,0,0,0,0,0,0,296884,0,0,0,0,0,94563,0,94563,3430535,3425759,4776,0,0,0,0,0,0,0,0,0,911009,523362,387647,386823,824,20301,4757,15544,12134,3410,4813,4540,273,273,0,15488,217,15271,11861,3410,5405,0,5405,3229,2176,29922,0,23132,29922,23132,6790,297042,0,0,550795,212716,338079,297209,40870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909921,1389227,1282448,106779,0,520694,520518,176,0,0,0,0,0,0
10188.0,97,1997.0,35-2,35000000000000,35,2,ND STATE GOVT,11569,0,11569,11543,26,1998,602,1396,1323,73,102804,1570,101234,90978,10256,69513,631,68882,65323,3559,13664,158,13506,12443,1063,1055,0,1055,962,93,0,18572,781,17791,12250,5541,9613,86,9527,7196,2331,8617,0,8617,8214,403,26592,0,26592,24627,1965,452311,979,451332,416901,30467,3964,30467,0,0,0,0,0,0,0,0,0,30467,0,0,0,0,0,0,0,0,300499,300499,0,0,0,3294,3239,55,0,0,0,0,118051,979,117072,113163,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,572,489,83,0,0,0,0,0,0,57476,0,0,143957,53286,90671,85628,5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203688,69164,63053,6111,0,41615,41612,3,92909,92909,10443,0,0,0
10189.0,97,1997.0,36-2,36000000000000,36,2,OH STATE GOVT,115622,59840,55782,55093,689,23536,6738,16798,11868,4930,316243,15548,300695,231283,69412,142709,2537,140172,126442,13730,34053,10,34043,31064,2979,11907,1363,10544,9990,554,0,127574,11638,115936,63787,52149,93200,17349,75851,53494,22357,204209,14286,189923,169281,20642,161272,228,161044,157005,4039,7960889,997319,6963570,6003060,931708,28802,945406,0,0,0,0,13698,0,0,0,0,931708,0,0,0,0,0,0,0,0,5471733,5450095,21638,0,0,26666,24897,1769,0,0,0,0,1517084,983621,533463,506430,27033,260020,70219,189801,25468,164333,231117,62087,169030,5113,163917,28903,8132,20771,20355,416,1101,0,1101,1101,0,116,116,116,0,0,0,864726,0,0,674115,116013,558102,497510,60592,3642,262959,260712,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6439103,3922771,3760662,162109,0,870926,870395,531,1645406,1645406,384616,0,0,0
10190.0,97,1997.0,37-2,37000000000000,37,2,OK STATE GOVT,9383,1952,7431,6905,526,6650,2415,4235,4101,134,153846,12863,140983,126703,14280,82055,2292,79763,76662,3101,22282,436,21846,17840,4006,3658,1043,2615,2020,595,0,45851,9092,36759,30181,6578,52864,3835,49029,43701,5328,52558,39,52519,47809,4710,54674,0,54674,52280,2394,1723463,46204,1677259,1549252,113267,14740,141739,0,0,0,0,40747,0,0,0,0,100992,0,0,0,0,40747,12275,0,12275,1182736,1182736,0,0,0,42072,38675,3397,0,0,0,0,344641,5457,339184,327841,11343,29459,26352,3107,3107,0,26735,26352,383,383,0,2724,0,2724,2724,0,0,0,0,0,0,17,0,17,17,17,0,164796,0,0,157294,50648,106646,88455,18191,69,0,0,0,251506,77140,167922,6444,4881,1563,2474,11,2463,0,0,0,244548,77029,161075,6444,4881,1563,4484,100,4384,0,0,0,0,0,0,0,0,0,1054754,764230,722885,41345,0,130471,130243,228,160053,160053,21323,0,0,0
10335.0,94,1994.0,29-2,29000000000000,29,2,NV STATE GOVT,8997,0,8997,8971,26,3248,353,2895,2396,499,47982,2015,45967,41391,4576,15754,0,15754,15263,491,16783,539,16244,13018,3226,5872,391,5481,5460,21,0,9573,1085,8488,7650,838,14858,5,14853,7875,6978,32836,70,32766,30427,2339,49379,1195,48184,47528,656,563418,14054,549364,494895,50025,4444,50366,0,0,0,0,3471,0,0,0,0,46895,0,0,0,0,3471,3130,0,3130,407781,407781,0,0,0,0,0,0,0,0,0,0,102141,10583,91558,87114,4444,5426,873,4553,4460,93,0,0,0,0,0,5426,873,4553,4460,93,785,0,785,709,76,0,0,0,0,0,0,88413,0,0,122097,8278,113819,84408,29411,1794,0,0,0,83939,15234,60760,7945,6524,1421,52652,15234,29473,7945,6524,1421,31287,0,31287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714646,228710,221046,7664,0,163308,129086,34222,322628,322628,5700,0,0,0
10336.0,94,1994.0,30-2,30000000000000,30,2,NH STATE GOVT,13818,4006,9812,9638,174,2521,176,2345,2301,44,32961,779,32182,28814,3368,4557,0,4557,4530,27,11663,64,11599,10012,1587,1839,256,1583,1576,7,0,14902,459,14443,12696,1747,14520,1156,13364,10153,3211,25256,597,24659,22683,1976,20176,0,20176,19381,795,1081516,58380,1023136,950782,72076,278,125763,0,0,0,0,53687,0,0,0,0,72076,0,0,0,0,0,0,0,0,846110,846110,0,0,0,10966,10854,112,0,0,0,0,98677,4693,93984,93818,166,39566,25242,14324,10888,3436,33418,25054,8364,5387,2977,6148,188,5960,5501,459,196,0,196,196,0,2609,913,1242,1696,329,1367,359846,0,0,66551,1095,65456,60300,5156,0,166458,166053,405,210,7,117,86,85,1,210,7,117,86,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214615,102377,93071,9306,0,52107,40839,11268,60131,60131,0,0,0,0
10023.0,0,2000.0,23-2,23000000000000,23,2,MI STATE GOVT,53870,12952,40918,40918,0,35058,25680,9378,8531,847,408078,21829,386249,347630,38619,164508,2953,161555,157580,3975,71098,2400,68698,65531,3167,38491,259,38232,29524,8708,0,133981,16217,117764,94995,22769,131894,7368,124526,63618,60908,310014,26058,283956,251405,32551,91199,4010,87189,85298,1891,8023945,418000,7605945,7167098,398882,39965,442685,0,0,0,0,61927,0,0,0,0,380758,0,0,0,0,61927,18124,0,18124,4622055,4560709,61346,0,0,57091,56228,863,0,0,0,0,2883990,356073,2527917,2488815,39102,60895,2285,58610,57904,706,0,0,0,0,0,60895,2285,58610,57904,706,0,0,0,0,0,795,738,795,57,57,0,919841,0,0,631606,108364,523242,490890,32352,0,464571,464104,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3280572,2447754,2423799,23955,0,809453,809209,244,23365,23365,4485,0,0,0
10024.0,0,2000.0,24-2,24000000000000,24,2,MN STATE GOVT,66972,36295,30677,30634,43,1375,1262,113,109,4,506907,70431,436476,399855,36621,180990,1654,179336,177241,2095,77185,175,77010,64942,12068,58637,5432,53205,46824,6381,0,190095,63170,126925,110848,16077,120100,21285,98815,79819,18996,142487,19031,123456,113732,9724,111063,3242,107821,105645,2176,5360619,583398,4777221,4459255,304378,13588,469390,0,0,0,0,165012,0,0,0,0,304378,0,0,0,0,0,0,0,0,3440274,3440021,253,0,0,52249,49541,2708,0,0,0,0,1398706,418386,980320,969440,10880,50833,22661,28172,24080,4092,0,0,0,0,0,50833,22661,28172,24080,4092,4812,0,4812,4669,143,0,0,0,0,0,0,349315,0,0,1829274,135440,1693834,1673818,20016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351463,1916672,1774534,142138,0,349787,349725,62,85004,85004,26898,0,0,0
10185.0,97,1997.0,32-2,32000000000000,32,2,NM STATE GOVT,9686,130,9556,9356,200,3921,584,3337,3029,308,84891,815,84076,77152,6924,47482,0,47482,46137,1345,18213,358,17855,16607,1248,2854,185,2669,2648,21,0,16342,272,16070,11760,4310,42811,1248,41563,37522,4041,58008,350,57658,53132,4526,36750,0,36750,35588,1162,1253017,0,1253017,1098079,154482,456,149675,0,0,0,0,0,0,0,0,0,149675,0,0,0,0,0,4807,0,4807,904932,904926,6,0,0,17396,17146,250,0,0,0,0,176207,0,176207,176001,206,9798,560,9238,9084,154,6715,560,6155,6001,154,3083,0,3083,3083,0,1264,0,1264,1235,29,0,0,0,0,0,0,123798,0,0,102798,38303,64495,52392,12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572282,463224,417053,46171,0,100676,100660,16,8382,8382,7464,0,0,0
10186.0,97,1997.0,33-2,33000000000000,33,2,NY STATE GOVT,369745,137492,232253,224776,7477,111733,87341,24392,23161,1231,299091,325,298766,257289,41477,89876,0,89876,85765,4111,33224,0,33224,32027,1197,37536,0,37536,21652,15884,0,138455,325,138130,117845,20285,327677,7155,320522,271375,49147,344324,26107,318217,296296,21921,380309,0,380309,347520,32789,27594459,10288538,17305921,17287401,0,18520,7183842,0,0,0,0,7183842,0,0,0,0,0,0,0,0,0,954602,674904,674904,0,16835372,16835372,0,0,0,28340,28014,326,0,0,0,0,2872001,2429792,442209,424015,18194,368115,265466,102649,62616,40033,209439,190878,18561,18454,107,158676,74588,84088,44162,39926,5570,0,5570,5476,94,6026,0,4773,6026,4773,1253,3766750,0,0,3321186,335179,2986007,2920389,65618,0,0,0,0,4299391,402932,2589422,1307037,936606,370431,0,0,0,0,0,0,1318214,174083,1136079,8052,8052,0,0,0,0,0,0,0,2981177,228849,1453343,1298985,928554,370431,8926909,5164771,5063952,100819,0,2267618,2266125,1493,1494520,1494520,335709,0,0,0
10227.0,96,1996.0,23-2,23000000000000,23,2,MI STATE GOVT,82506,51594,30912,30912,0,31109,23165,7944,7049,895,401096,22120,378976,366873,12103,126414,3629,122785,121264,1521,51007,0,51007,48894,2113,25638,292,25346,24206,1140,0,198037,18199,179838,172509,7329,59467,8307,51160,47269,3891,229261,13374,215887,210385,5502,97650,5093,92557,91167,1390,6440111,109954,6330157,5503026,803066,24065,838712,0,0,0,0,68083,0,0,0,0,770629,0,0,0,0,68083,32437,0,32437,3912807,3848483,64324,0,0,42180,41623,557,0,0,0,0,1613975,41871,1572104,1548596,23508,165398,0,165398,163592,1806,0,0,0,0,0,165398,0,165398,163592,1806,0,0,0,0,0,5481,3748,4537,1733,789,944,696230,0,0,630847,154037,476810,441193,35617,0,370438,370393,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3065625,1863056,1843441,19615,0,1167682,1166988,694,34887,34887,6289,0,0,0
10228.0,96,1996.0,24-2,24000000000000,24,2,MN STATE GOVT,34373,19936,14437,14429,8,0,0,0,0,0,329339,28549,300790,274968,25822,130037,356,129681,126717,2964,63766,2084,61682,53094,8588,36353,958,35395,32791,2604,0,99183,25151,74032,62366,11666,88359,9113,79246,67510,11736,88538,2779,85759,79224,6535,118161,3555,114606,111936,2670,4129255,455169,3674086,3202402,464133,7551,669823,0,0,0,0,205690,0,0,0,0,464133,0,0,0,0,0,0,0,0,2944694,2944525,169,0,0,35598,34966,632,0,0,0,0,479140,249479,229661,222742,6919,40964,17068,23896,22445,1451,1717,6,1711,1711,0,39247,17062,22185,20734,1451,4075,0,4075,3989,86,0,0,0,0,0,0,287636,0,0,408176,89970,318206,270820,47386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576254,977360,945128,32232,0,509064,506090,2974,89830,89830,24774,0,0,0
10333.0,94,1994.0,27-2,27000000000000,27,2,MT STATE GOVT,18036,0,18036,17997,39,2538,479,2059,1890,169,93639,1897,91742,82435,9307,27998,1632,26366,25058,1308,32776,0,32776,27188,5588,10644,0,10644,9921,723,0,22221,265,21956,20268,1688,22980,48,22932,4355,18577,26548,7330,19218,17598,1620,34083,21587,12496,12087,409,416541,11821,404720,353389,48900,2431,48900,0,0,0,0,0,0,0,0,0,48900,0,0,0,0,0,0,0,0,282819,282819,0,0,0,8134,6617,1517,0,0,0,0,76688,11821,64867,63953,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,538,537,1,0,0,0,0,0,0,100846,0,0,116944,24391,92553,81320,11233,0,33781,33781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350885,173450,160553,12897,0,70549,53108,17441,106886,106886,20865,0,0,0
