Sort_Code,Survey Year,Year4,ID,GID_Compatible_ID,State Code,Type Code,Name,Total Expenditure,Total IG Expenditure,Direct Expenditure,Total Current Expend,Total Current Oper,Total Capital Outlays,Total Construction,Contract Construction Only,Total Other Cap Outlay,Land & Exst Structures,Total Equipment Only,Tot Assist & Subsidies,Total Interest on Debt,Total Insur Trust Ben,Total Salaries & Wages (Z00),General Expenditure,IG Exp-To Local Govts,IG Exp-To Locals NEC,IG Exp-To Gen Purp Gov,IG Exp-To Cities,IG Exp-To Towns,IG Exp-To School Dist,IG Exp-To Special Dist,IG Exp-To Federal Govt,Direct General Expend,General Current Expend,General Current Oper,General Capital Outlay,General Construction,General Other Cap Out,General Equipment Only,General Assist & Subsidies,General Interest on Debt,Fin Admin & Gen Control-Total Exp,Fin Admin & Gen Control-Total IG Exp,Fin Admin & Gen Control-Direct Exp,Fin Admin & Gen Control-Current Oper,Fin Admin & Gen Control-Cap Outlay,Public Safety-Total Exp,Public Safety-Total IG Exp,Public Safety-Direct Exp,Public Safety-Current Oper,Public Safety-Cap Outlay,Oth NonHwy Trans-Total Exp,Oth NonHwy Trans-Total IG Exp,Oth NonHwy Trans-Direct Exp,Air Trans-Total Expend,Air Trans-Total IG Exp,Air Trans-Direct Expend,Air Trans-Current Oper (E01),Air Trans-Cap Outlay,Misc Com Activ-Tot Exp,Misc Com Activ-Cur Op (E03),Misc Com Activ-Cap Out,Total Correct-Tot Exp,Total Correct-Tot IG,Total Correct-Dir Exp,Total Correct-Cur Oper,Total Correct-Cap Out,Correct-Ins-Total Exp,Correct-Ins-Tot IG Exp,Correct-Ins-Direct Exp,Correct-Ins-Cur Oper (E04),Correct-Ins-Cap Outlay,Correct-NEC-Total Exp,Correct-NEC-Tot IG Exp,Correct-NEC-Direct Exp,Correct-NEC-Cur Oper (E05),Correct-NEC-Cap Outlay,Total Educ-Total Exp,Total Educ-IG Exp,Total Educ-Direct Exp,Total Educ-Cur Oper,Total Educ-Assist & Sub,Total Educ-Cap Outlay,Elem Educ-Total Exp,Elem Educ-Tot IG Exp,Elem Educ-Direct Exp,Elem Educ-Current Oper (E12),Elem Educ-Cap Outlay,Total High Ed-Tot Exp,Total High Ed-Tot IG Exp,Total High Ed-Dir Exp,Total High Ed-Cur Oper,Total High Ed-Cap Out,Total High Ed-Construction,High Ed-Aux-Total Exp,High Ed-Aux-Cur Oper (E16),High Ed-Aux-Cap Outlay,High Ed-NEC-Total Exp,High Ed-NEC-Tot IG Exp,High Ed-NEC-Direct Exp,High Ed-NEC-Cur Oper (E18),High Ed-NEC-Cap Outlay,Total Other Education,Educational Assistance (E19),Educ-NEC-Total Expend,Educ-NEC-Total IG Exp,Educ-NEC-Direct Expend,Educ-NEC-Current Oper (E21),Educ-NEC-Cap Outlay,Emp Sec Adm-Total Exp,Emp Sec Adm-Cur Oper (E22),Emp Sec Adm-Cap Outlay,Fin Admin-Total Exp,Fin Admin-Total IG,Fin Admin-Direct Exp,Fin Admin-Current Oper (E23),Fin Admin-Cap Outlay,Judicial-Total Expend,Judicial-Total IG Exp,Judicial-Direct Expend,Judicial-Current Oper (E25),Judicial-Cap Outlay,Legislative-Total Exp,Legislative-Cur Oper (E26),Legislative-Cap Outlay,Cen Staff-Total Expend,Cen Staff-Total IG Exp,Cen Staff-Direct Exp,Cen Staff-Current Oper (E29),Cen Staff-Cap Outlay,General Sup-Total IG,Gen Pub Bldg-Total Exp,Gen Pub Bldg-Cur Oper (E31),Gen Pub Bldg-Cap Out,Health & Hosp-Tot Exp,Health & Hosp-Tot IG,Health & Hosp-Dir Exp,Health & Hosp-Cur Oper,Health & Hosp-Cap Out,Health-Total Expend,Health-Total IG Expend,Health-Direct Expend,Health-Current Oper (E32),Health-Capital Outlay,Exhibit: Health Regulation,Exhibit: Other Health,Total Hospital-Tot Exp,Total Hospital-Total IG Exp,Total Hospital-Dir Exp,Total Hospital-Cur Op,Total Hospital-Cap Out,Own Hospital-Total Exp,Own Hospital-Cur Oper,Own Hospital-Cur Oper-Mental Hosp,Own Hospital-Cur Oper-Mental Hosp-Reg (E33),Own Hospital-Cur Oper-Mental Hosp-Oth (E34),Own Hospital-Cur Oper-General Hosp (E35),Own Hospital-Cur Oper-Other Own Hosp (E36),Own Hospital-Cap Out,Hosp-Other-Total Exp,Hosp-Other-Total IG,Hosp-Other-Direct Exp,Hosp-Other-Cur Oper (E38),Hosp-Other-Cap Outlay,Total Highways-Tot Exp,Total Highways-Tot-IG,Total Highways-Dir Exp,Total Highways-Cur Op,Total Highways-Cap Out,Total Highways-Construct,Total Highways-Other Cap,Regular Hwy-Total Exp,Regular Hwy-Total IG,Regular Hwy-Direct Exp,Regular Hwy-Cur Oper (E44),Regular Hwy-Cap Outlay,Regular Hwy-Construct (F44),Regular Hwy-Other Cap (G44),Toll Hwy-Total Expend,Toll Hwy-Current Oper (E45),Toll Hwy-Cap Outlay,Toll Hwy-Construction (F45),Toll Hwy-Other Cap Out (G45),Transit Sub-Total Exp,Transit Sub-Total IG,Transit Sub-Direct Sub (E47)
10049.0,0,2000.0,49-2,49000000000000,49,2,WV STATE GOVT,7551834,1359668,6192166,6869918,4202487,681916,559592,0,122324,1525,120799,91640,206501,1009622,1265119,6490241,1359668,2730,76892,0,0,1279772,274,0,5130573,5810837,4153028,679404,559592,119812,118287,91640,206501,321965,4120,317845,308465,9380,208635,0,208635,164808,43827,0,0,0,843,0,843,830,13,0,0,0,156190,0,156190,119342,36848,145541,0,145541,108701,36840,10649,0,10649,10641,8,2295556,1279870,1015686,873839,45665,96182,1279772,1279772,0,0,0,829067,0,829067,752176,76891,52766,116472,111783,4689,712595,0,712595,640393,72202,186717,45665,141052,98,140954,121663,19291,36553,33831,2722,192902,4113,188789,182545,6244,73132,0,73132,71376,1756,19061,18182,879,36870,7,36863,36362,501,14143,12640,10774,1866,241077,3753,237324,232225,5099,152559,3753,148806,146883,1923,0,0,88518,0,88518,85342,3176,88518,85342,0,0,0,0,0,3176,0,0,0,0,0,837624,0,837624,379741,457883,435430,22453,786973,0,786973,345195,441778,419584,22194,50651,34546,16105,15846,259,0,0,0
10050.0,0,2000.0,50-2,50000000000000,50,2,WI STATE GOVT,22833463,8170504,14662959,21431145,9640960,1402318,1166319,0,235999,41111,194888,551630,687019,2381032,2714572,20452431,8069045,818243,2599841,0,0,4650961,0,101459,12281927,19050113,9640960,1402318,1166319,235999,194888,551630,687019,595517,33491,562026,547360,14666,942537,97062,845475,752703,92772,0,0,0,44031,0,44031,7307,36724,0,0,0,837496,91439,746057,653367,92690,589135,0,589135,530376,58759,248361,91439,156922,122991,33931,7468687,4650971,2817716,2347292,224392,246032,4650961,4650961,0,0,0,2410871,0,2410871,2167931,242940,153314,270543,239784,30759,2140328,0,2140328,1928147,212181,406855,224392,182463,10,182453,179361,3092,96363,95299,1064,282809,987,281822,272309,9513,252930,32504,220426,219218,1208,55343,51410,3933,4435,0,4435,4423,12,1902583,38868,0,38868,1209720,345058,864662,804345,60317,615676,345058,270618,268652,1966,0,0,594044,0,594044,535693,58351,594044,535693,0,0,0,0,0,58351,0,0,0,0,0,1523406,424581,1098825,291959,806866,792324,14542,1523406,424581,1098825,291959,806866,792324,14542,0,0,0,0,0,88109,88109,0
10047.0,0,2000.0,47-2,47000000000000,47,2,VA STATE GOVT,24313963,7132350,17181613,22551828,12377267,1762135,1459142,0,302993,16095,286898,814427,791644,1436140,4188858,22608544,7131929,0,7131929,0,0,0,0,421,15476194,20850152,12111731,1758392,1459141,299251,283156,814427,791644,954388,171590,782798,767981,14817,1635019,565158,1069861,1037816,32045,0,0,0,24624,0,24624,24506,118,0,0,0,1123734,264301,859433,843446,15987,821304,0,821304,807807,13497,302430,264301,38129,35639,2490,8718796,4775831,3942965,3326947,253793,362225,4795843,4772953,22890,22890,0,3403747,0,3403747,3054053,349694,174005,611117,556101,55016,2792630,0,2792630,2497952,294678,519206,253793,265413,2878,262535,250004,12531,101481,95920,5561,548478,52917,495561,489256,6305,357243,118673,238570,233371,5199,35340,32420,2920,13327,0,13327,12934,393,39830,35132,34321,811,2075961,204837,1871124,1825665,45459,642384,200575,441809,434383,7426,0,0,1433577,4262,1429315,1391282,38033,1429315,1391282,0,0,0,0,0,38033,4262,4262,0,0,0,2354282,212195,2142087,909236,1232851,1232851,0,2325497,212195,2113302,893692,1219610,1219610,0,28785,15544,13241,13241,0,115873,115873,0
10048.0,0,2000.0,48-2,48000000000000,48,2,WA STATE GOVT,25901790,6370710,19531080,24101467,12287873,1800323,1564642,0,235681,41892,193789,1191680,606891,3644313,4301470,21950637,6362552,18736,1175797,0,0,4929940,238079,8158,15579927,20150660,11981379,1799977,1564642,235335,193703,1191680,606891,487007,1979,485028,475637,9391,977163,92712,884451,757039,127412,0,0,0,2360,925,1435,1427,8,0,0,0,731277,0,731277,613770,117507,544114,0,544114,427835,116279,187163,0,187163,185935,1228,8991631,4933176,4058455,3149399,340142,568914,5090988,4929940,161048,0,161048,3333965,0,3333965,2929084,404881,296312,551600,503272,48328,2782365,0,2782365,2425812,356553,566678,340142,226536,3236,223300,220315,2985,128583,122714,5869,307263,12,307251,303003,4248,72843,1649,71194,69545,1649,62020,60907,1113,44881,318,44563,42182,2381,142867,19049,0,19049,1954554,158387,1796167,1714896,81271,1273277,158387,1114890,1078352,36538,0,0,681277,0,681277,636544,44733,681277,636544,0,0,0,0,0,44733,0,0,0,0,0,1560320,463916,1096404,376020,720384,678777,41607,1310546,463916,846630,233925,612705,571666,41039,249774,142095,107679,107111,568,225426,225426,0
10187.0,97,1997.0,34-2,34000000000000,34,2,NC STATE GOVT,22864451,7314766,15549685,21006129,10910123,1858322,1369139,0,489183,231965,257218,574277,297042,1909921,4199642,20954530,7314766,5872,7269986,0,0,0,38908,0,13639764,19096208,10910123,1858322,1369139,489183,257218,574277,297042,569372,4683,564689,551579,13110,1154665,50952,1103713,1016649,87064,0,0,0,21371,18255,3116,3064,52,534,531,3,935287,32959,902328,836743,65585,748707,0,748707,691681,57026,186580,32959,153621,145062,8559,8560989,5181238,3379751,2806340,182830,390581,4708285,4609460,98825,50512,48313,3413664,571778,2841886,2508951,332935,191633,621711,561612,60099,2791953,571778,2220175,1947339,272836,439040,182830,256210,0,256210,246877,9333,75296,73936,1360,194374,0,194374,187905,6469,320335,4683,315652,310736,4916,31589,30574,1015,23074,0,23074,22364,710,592283,22254,20811,1443,1681708,493739,1187969,1149807,38162,899998,493239,406759,402050,4709,0,0,781710,500,781210,747757,33453,781210,747757,0,0,0,0,0,33453,500,500,0,0,0,1888358,127366,1760992,560461,1200531,1021592,178939,1884022,127366,1756656,556306,1200350,1021552,178798,4336,4155,181,40,141,38908,38908,0
10188.0,97,1997.0,35-2,35000000000000,35,2,ND STATE GOVT,2425660,540154,1885506,2261911,1415722,163749,133543,0,30206,953,29253,44871,57476,203688,433968,2221972,540154,402,212225,0,0,324100,3427,0,1681818,2058223,1415722,163749,133543,30206,29253,44871,57476,78692,1639,77053,73495,3558,29940,631,29309,28298,1011,0,0,0,1254,853,401,303,98,121701,119920,1781,21323,631,20692,20084,608,17234,0,17234,16628,606,4089,631,3458,3456,2,773326,324233,449093,398882,14404,35807,323745,323745,0,0,0,393938,355,393583,358745,34838,21699,66816,64560,2256,327122,355,326767,294185,32582,55643,14404,41239,133,41106,40137,969,5817,5710,107,36011,47,35964,35033,931,30748,1592,29156,27188,1968,7618,7556,62,4315,0,4315,3718,597,69664,2713,2713,0,101854,22540,79314,76837,2477,56870,22540,34330,33687,643,0,0,44984,0,44984,43150,1834,44984,43150,0,0,0,0,0,1834,0,0,0,0,0,230119,64071,166048,70879,95169,92789,2380,230119,64071,166048,70879,95169,92789,2380,0,0,0,0,0,0,0,0
10231.0,96,1996.0,27-2,27000000000000,27,2,MT STATE GOVT,3136205,699428,2436777,2783940,1469938,352265,314929,0,37336,2064,35272,101490,136423,376661,486957,2729248,699428,31284,133976,0,0,534168,0,0,2029820,2376983,1439642,352265,314929,37336,35272,101490,136423,122098,6703,115395,113694,1701,96413,8294,88119,79413,8706,0,0,0,1041,209,832,826,6,1448,1448,0,66232,0,66232,59363,6869,35657,0,35657,29089,6568,30575,0,30575,30274,301,1014273,534168,480105,354432,54958,70715,529300,529300,0,0,0,377135,4868,372267,301764,70503,55465,43927,41374,2553,333208,4868,328340,260390,67950,107838,54958,52880,0,52880,52668,212,6065,6065,0,81182,1463,79719,79598,121,27471,5240,22231,21180,1051,7017,6574,443,6428,0,6428,6342,86,49183,3112,681,2431,167905,21837,146068,144047,2021,135250,21837,113413,112849,564,0,0,32655,0,32655,31198,1457,32655,31198,0,0,0,0,0,1457,0,0,0,0,0,340020,16787,323233,87550,235683,229112,6571,340020,16787,323233,87550,235683,229112,6571,0,0,0,0,0,3181,3181,0
10232.0,96,1996.0,28-2,28000000000000,28,2,NE STATE GOVT,4489725,1175780,3313945,4027639,2503375,462086,382724,0,79362,9714,69648,93547,85284,169653,967570,4320072,1166525,241823,175656,0,0,728146,20900,9255,3144292,3857986,2503375,462086,382724,79362,69648,93547,85284,119391,0,119391,117913,1478,136396,7128,129268,122680,6588,0,0,0,18167,15521,2646,2054,592,0,0,0,93638,60,93578,90604,2974,51699,0,51699,50446,1253,41939,60,41879,40158,1721,1513604,731594,782010,690706,38968,52336,691463,691463,0,0,0,727125,36683,690442,640526,49916,16190,118943,105540,13403,608182,36683,571499,534986,36513,95016,38968,56048,3448,52600,50180,2420,23377,22489,888,68740,0,68740,68021,719,32638,0,32638,32235,403,11086,10864,222,6927,0,6927,6793,134,80013,3435,2532,903,502668,131222,371446,361348,10098,215763,131222,84541,83105,1436,0,0,286905,0,286905,278243,8662,286905,278243,0,0,0,0,0,8662,0,0,0,0,0,573918,140357,433561,72969,360592,346023,14569,573918,140357,433561,72969,360592,346023,14569,0,0,0,0,0,3535,3535,0
10331.0,94,1994.0,25-2,25000000000000,25,2,MS STATE GOVT,6762066,2070637,4691429,6250193,3399050,511873,389748,0,122125,21477,100648,145187,119962,515357,1049703,6142749,2070637,11798,701960,0,0,1356879,0,0,4072112,5630876,3295090,511873,389748,122125,100648,145187,119962,97894,190,97704,93394,4310,145397,6517,138880,132561,6319,0,0,0,88,88,0,0,0,0,0,0,103383,5484,97899,93983,3916,86420,0,86420,82692,3728,16963,5484,11479,11291,188,2250611,1363741,886870,759665,54727,72478,1268877,1268877,0,0,0,808903,93532,715371,646793,68578,31198,115915,113215,2700,692988,93532,599456,533578,65878,172831,54727,118104,1332,116772,112872,3900,49053,48182,871,45726,0,45726,43133,2593,28832,0,28832,27674,1158,12683,12510,173,10653,190,10463,10077,386,316989,57314,6618,50696,462196,34341,427855,417168,10687,184112,34341,149771,147913,1858,0,0,278084,0,278084,269255,8829,278084,269255,0,0,0,0,0,8829,0,0,0,0,0,560284,102094,458190,121331,336859,309155,27704,560284,102094,458190,121331,336859,309155,27704,0,0,0,0,0,0,0,0
10332.0,94,1994.0,26-2,26000000000000,26,2,MO STATE GOVT,11536158,3237187,8298971,10788454,5772480,747704,557243,0,190461,62614,127847,427402,392246,959139,1999395,10577019,3237187,324585,316941,0,0,2588094,7567,0,7339832,9829315,5772480,747704,557243,190461,127847,427402,392246,308022,29502,278520,267206,11314,337942,27747,310195,289429,20766,0,0,0,1293,984,309,305,4,0,0,0,221697,1977,219720,210473,9247,178141,0,178141,170982,7159,43556,1977,41579,39491,2088,3942657,2588094,1354563,1219224,90095,45244,2514967,2514967,0,0,0,1204180,73127,1131053,1089391,41662,16104,139850,136666,3184,1064330,73127,991203,952725,38478,223510,90095,133415,0,133415,129833,3582,82067,74123,7944,159290,14718,144572,136869,7703,118942,14784,104158,101758,2400,21732,20786,946,8058,0,8058,7793,265,11978,21758,16448,5310,859269,13233,846036,819857,26179,435920,11153,424767,415508,9259,0,0,423349,2080,421269,404349,16920,420306,403386,0,0,0,0,0,16920,3043,2080,963,963,0,1110567,197213,913354,321599,591755,518218,73537,1110567,197213,913354,321599,591755,518218,73537,0,0,0,0,0,13359,9149,4210
10035.0,0,2000.0,35-2,35000000000000,35,2,ND STATE GOVT,2855663,589807,2265856,2552477,1568794,303186,279093,0,24093,230,23863,29789,77092,286995,475647,2568668,589807,497,218880,0,0,366446,3984,0,1978861,2265482,1568794,303186,279093,24093,23863,29789,77092,79183,1588,77595,75673,1922,43283,2302,40981,39351,1630,0,0,0,1147,659,488,486,2,133901,117429,16472,31104,2248,28856,27612,1244,23646,0,23646,22402,1244,7458,2248,5210,5210,0,878845,366636,512209,452254,16344,43611,366012,366012,0,0,0,461486,434,461052,417800,43252,29580,73360,71455,1905,388126,434,387692,346345,41347,51347,16344,35003,190,34813,34454,359,7370,7075,295,41228,27,41201,40313,888,29443,1561,27882,27258,624,4538,4521,17,3974,0,3974,3581,393,56378,2575,2575,0,85552,12644,72908,71196,1712,43080,12644,30436,29886,550,0,0,42472,0,42472,41310,1162,42472,41310,0,0,0,0,0,1162,0,0,0,0,0,356849,62562,294287,73105,221182,219185,1997,356849,62562,294287,73105,221182,219185,1997,0,0,0,0,0,0,0,0
10036.0,0,2000.0,36-2,36000000000000,36,2,OH STATE GOVT,44630567,12932081,31698486,41342201,17895083,3288366,2661916,0,626450,66983,559467,1335474,998095,8181468,5186771,36143694,12930956,2079491,3271954,0,0,7533957,45554,1125,23211613,32856163,17590513,3287531,2661916,625615,558632,1335474,998095,1103981,59074,1044907,971524,73383,1874785,163308,1711477,1481266,230211,0,0,0,5190,3289,1901,1523,378,1173,1088,85,1627946,141271,1486675,1288629,198046,1192624,0,1192624,1043094,149530,435322,141271,294051,245535,48516,13248475,7533957,5714518,4166509,763122,784887,7447439,7447439,0,0,0,4760230,86518,4673712,3947776,725936,438840,664908,525338,139570,4095322,86518,4008804,3422438,586366,1040806,763122,277684,0,277684,218733,58951,221641,214317,7324,754889,0,754889,699167,55722,259967,59074,200893,194406,6487,40627,38144,2483,48498,0,48498,39807,8691,1708917,92855,74834,18021,2846744,782473,2064271,1947970,116301,1615217,782473,832744,818797,13947,0,0,1231527,0,1231527,1129173,102354,1231527,1129173,0,0,0,0,0,102354,0,0,0,0,0,3013176,879242,2133934,464748,1669186,1625873,43313,2770824,879242,1891582,382862,1508720,1465700,43020,242352,81886,160466,160173,293,65345,65345,0
10051.0,0,2000.0,51-2,51000000000000,51,2,WY STATE GOVT,2552590,838308,1714282,2206615,1035302,345975,310796,0,35179,455,34724,26963,64326,241716,365927,2254058,836977,36484,266212,0,0,527571,6710,1331,1415750,1926643,997046,327415,292236,35179,34724,26963,64326,81272,5389,75883,72196,3687,92789,438,92351,67296,25055,0,0,0,21376,19824,1552,1514,38,0,0,0,73469,438,73031,48338,24693,57142,0,57142,32742,24400,16327,438,15889,15596,293,789460,528119,261341,221088,24240,16013,483042,483042,0,0,0,247601,45077,202524,187047,15477,5862,32331,31902,429,215270,45077,170193,155145,15048,58817,24240,34577,0,34577,34041,536,25158,24042,1116,39703,2143,37560,35902,1658,33986,3204,30782,29217,1565,3707,3484,223,3876,42,3834,3593,241,151093,2115,896,1219,111735,26654,85081,81735,3346,85859,26654,59205,57522,1683,0,0,25876,0,25876,24213,1663,25876,24213,0,0,0,0,0,1663,0,0,0,0,0,365142,29993,335149,102648,232501,223834,8667,365142,29993,335149,102648,232501,223834,8667,0,0,0,0,0,2137,2137,0
10052.0,99,1999.0,00-2,00000000000000,0,2,US STATE GOVTS,998365117,304933250,693431867,929856200,476968246,68508917,53856968,0,14651949,3953291,10698658,22228734,28582170,97143800,148235651,889475225,301131583,10262822,128917652,0,0,159191942,2759167,3801667,584541975,824009008,469061536,65466217,51953960,13512257,9561537,22228734,27785488,31216301,1004411,30211890,29198058,1013832,41636671,3057047,38579624,35522012,3057612,0,0,0,1501057,487628,1013429,477392,536037,282123,235257,46866,32842987,2073201,30769786,28254592,2515194,25243574,0,25243574,23014267,2229307,7599413,2073201,5526212,5240325,285887,318601796,192416987,126184809,103807580,10083340,12293889,187667587,184742256,2925331,2317584,607747,109813926,7226385,102587541,91437322,11150219,7037966,12351492,11296021,1055471,97462434,7226385,90236049,80141301,10094748,21120283,10083340,11036943,448346,10588597,10052674,535923,4124893,3981256,143637,15525628,153162,15372466,14855530,516936,12177417,792118,11385299,11062612,322687,2087762,1995240,92522,1425494,59131,1366363,1284676,81687,25495396,2345899,1039721,1306178,68002623,13611228,54391395,52115038,2276357,38008201,13151555,24856646,23974301,882345,0,0,29994422,459673,29534749,28140737,1394012,29446155,28052152,0,0,0,0,0,1394003,548267,459673,88594,88585,9,68317477,12075195,56242282,18256107,37986175,34789354,3196821,63880316,12075195,51805121,16383911,35421210,32458185,2963025,4437161,1872196,2564965,2331169,233796,6340495,6168488,172007
10185.0,97,1997.0,32-2,32000000000000,32,2,NM STATE GOVT,7058693,2075053,4983640,6722507,3754132,336186,230236,0,105950,3879,102071,197242,123798,572282,1261303,6486411,2075053,19277,566674,0,0,1489102,0,0,4411358,6150225,3754132,336186,230236,105950,102071,197242,123798,247694,0,247694,239786,7908,244499,1541,242958,225759,17199,0,0,0,1314,0,1314,1313,1,0,0,0,186491,1191,185300,172627,12673,145627,0,145627,133138,12489,40864,1191,39673,39489,184,2515590,1489102,1026488,882344,42760,101384,1489102,1489102,0,0,0,914853,0,914853,815642,99211,47865,91275,89412,1863,823578,0,823578,726230,97348,111635,42760,68875,0,68875,66702,2173,37431,35857,1574,105891,0,105891,104636,1255,116911,0,116911,110991,5920,14485,13859,626,10407,0,10407,10300,107,527177,9554,9210,344,590509,198,590311,574225,16086,269931,198,269733,266829,2904,0,0,320578,0,320578,307396,13182,320578,307396,0,0,0,0,0,13182,0,0,0,0,0,643909,15395,628514,462201,166313,149596,16717,643909,15395,628514,462201,166313,149596,16717,0,0,0,0,0,0,0,0
10186.0,97,1997.0,33-2,33000000000000,33,2,NY STATE GOVT,84051610,26446184,57605426,78564919,38115857,5486691,4671679,0,815012,86609,728403,906287,4169682,8926909,10061908,70825310,25491582,37065,20301689,0,0,5135529,17299,954602,44379126,66645656,35526435,4179654,3735073,444581,365432,906287,3766750,3317895,137987,3179908,2940209,239699,2631627,281087,2350540,2161045,189495,0,0,0,114493,15359,99134,19937,79197,0,0,0,2287303,254980,2032323,1864749,167574,1735089,0,1735089,1578746,156343,552214,254980,297234,286003,11231,16243287,10491703,5751584,4343988,906287,501309,10195183,10195183,0,0,0,4598412,160247,4438165,3956309,481856,351973,338273,330383,7890,4260139,160247,4099892,3625926,473966,1449692,906287,543405,136273,407132,387679,19453,406892,368431,38461,1650007,0,1650007,1600385,49622,1411084,137987,1273097,1106785,166312,171374,150261,21113,85430,0,85430,82778,2652,635152,149403,123460,25943,5459302,1139159,4320143,3537615,782528,2147669,1139159,1008510,610859,397651,0,0,3311633,0,3311633,2926756,384877,3311633,2926756,0,0,0,0,0,384877,0,0,0,0,0,2763965,71608,2692357,626974,2065383,2019190,46193,2364282,71608,2292674,394539,1898135,1864651,33484,399683,232435,167248,154539,12709,2552633,2552633,0
10045.0,0,2000.0,45-2,45000000000000,45,2,UT STATE GOVT,8591768,1977703,6614065,7682259,4643694,909509,756846,0,152663,9053,143610,327531,185078,548253,1375035,7956320,1977092,0,205599,0,0,1771493,0,611,5978617,7046811,4556499,909509,756846,152663,143610,327531,185078,306289,1224,305065,301507,3558,319802,29,319773,313156,6617,0,0,0,26257,0,26257,26257,0,0,0,0,245401,29,245372,242304,3068,162014,0,162014,159956,2058,83387,29,83358,82348,1010,3590583,1771493,1819090,1609435,49792,159863,1771493,1771493,0,0,0,1631363,0,1631363,1476079,155284,68661,127426,124087,3339,1503937,0,1503937,1351992,151945,187727,49792,137935,0,137935,133356,4579,10853,10853,0,159714,0,159714,157130,2584,132388,1224,131164,130315,849,8878,8846,32,5309,0,5309,5216,93,0,102526,4989,97537,622678,44364,578314,534358,43956,208731,44364,164367,162793,1574,0,0,413947,0,413947,371565,42382,413947,371565,0,0,0,0,0,42382,0,0,0,0,0,902063,137284,764779,204816,559963,547082,12881,902063,137284,764779,204816,559963,547082,12881,0,0,0,0,0,0,0,0
10046.0,0,2000.0,46-2,46000000000000,46,2,VT STATE GOVT,3219388,931604,2287784,3063428,1782863,155960,123769,0,32191,8722,23469,105119,124137,119705,507804,3067606,921923,0,37321,0,0,884602,0,9681,2136002,2911671,1750811,155935,123769,32166,23444,105119,124137,113308,0,113308,112308,1000,104129,875,103254,99092,4162,0,0,0,4146,229,3917,153,3764,0,0,0,66127,0,66127,64742,1385,64910,0,64910,63525,1385,1217,0,1217,1217,0,1333972,885075,448897,356748,49456,42693,885075,885075,0,0,0,371226,0,371226,333649,37577,24453,40825,39538,1287,330401,0,330401,294111,36290,77671,49456,28215,0,28215,23099,5116,3518,3518,0,60515,0,60515,60010,505,37044,0,37044,37016,28,7345,7161,184,8404,0,8404,8121,283,0,24918,13694,11224,75446,0,75446,75446,0,72551,0,72551,72551,0,0,0,2895,0,2895,2895,0,2895,2895,0,0,0,0,0,0,0,0,0,0,0,236489,32126,204363,137692,66671,56949,9722,236489,32126,204363,137692,66671,56949,9722,0,0,0,0,0,0,0,0
10055.0,99,1999.0,03-2,03000000000000,3,2,AZ STATE GOVT,14278357,5944003,8334354,13143447,5569277,1134910,801347,0,333563,149164,184399,350900,154051,1125216,2441693,13127188,5944003,246471,2930864,0,0,2766668,0,0,7183185,11992326,5547101,1134862,801347,333515,184351,350900,150322,436604,45735,390869,379037,11832,891429,76010,815419,715869,99550,0,0,0,25835,23562,2273,1759,514,0,0,0,740342,64698,675644,592428,83216,576264,0,576264,498955,77309,164078,64698,99380,93473,5907,4735867,2903696,1832171,1561003,132942,138226,2645044,2645044,0,0,0,1696354,126664,1569690,1435031,134659,61689,181681,165472,16209,1514673,126664,1388009,1269559,118450,394469,132942,261527,131988,129539,125972,3567,48872,48872,0,213244,0,213244,208813,4431,166444,39780,126664,121391,5273,24848,23765,1083,32068,5955,26113,25068,1045,1054114,21374,19603,1771,804230,235702,568528,560714,7814,737725,235702,502023,494355,7668,0,0,66505,0,66505,66359,146,58857,58720,0,0,0,0,0,137,7648,0,7648,7639,9,1630806,486086,1144720,326530,818190,701490,116700,1630806,486086,1144720,326530,818190,701490,116700,0,0,0,0,0,0,0,0
10056.0,99,1999.0,04-2,04000000000000,4,2,AR STATE GOVT,8943119,2649550,6293569,8249894,4780904,693225,557396,0,135829,19363,116466,133017,115728,570695,1672870,8372424,2647244,109378,304084,0,0,2227327,6455,2306,5722874,7679199,4780904,693225,557396,135829,116466,133017,115728,272834,12557,260277,253343,6934,293209,5816,287393,260253,27140,0,0,0,4128,3834,294,240,54,0,0,0,226373,5063,221310,202801,18509,186160,0,186160,175137,11023,40213,5063,35150,27664,7486,3666635,2228621,1438014,1108645,102184,227185,2230367,2227327,3040,3040,0,1123991,0,1123991,918238,205753,154446,127328,100598,26730,996663,0,996663,817640,179023,312277,102184,210093,1294,208799,187367,21432,43276,42991,285,164824,8338,156486,153733,2753,72613,4219,68394,67166,1228,26187,24524,1663,9210,0,9210,7920,1290,124827,6181,3487,2694,691384,1077,690307,682373,7934,289496,1077,288419,285243,3176,0,0,401888,0,401888,397130,4758,401888,397130,0,0,0,0,0,4758,0,0,0,0,0,698825,135262,563563,197937,365626,338908,26718,698825,135262,563563,197937,365626,338908,26718,0,0,0,0,0,0,0,0
